name,uri,id,track_name,track_uri,track_id,track_artist_name,track_artist_id,track_release_date
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Already Won,spotify:track:1QzC4y8h6WFxHE4KlokhVr,1QzC4y8h6WFxHE4KlokhVr,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,2017-11-17
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Tryin' To Untangle My Mind,spotify:track:638uM2Aq0x55ly3Xz3qj2M,638uM2Aq0x55ly3Xz3qj2M,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,2017-11-17
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Crumbs,spotify:track:0NXxQaB7mVK6F6PGUiTWlK,0NXxQaB7mVK6F6PGUiTWlK,DRAM,5M0lbkGluOPXLeFjApw8r8,2017-11-17
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Almost Died,spotify:track:3CNwfbRCVD4YzSu3EZabMh,3CNwfbRCVD4YzSu3EZabMh,RYAN Playground,5Mw1UIX4KJq0F7oGbJjzHK,2017-11-15
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Late,spotify:track:788jnIIqbCgW0oGPXvmNfC,788jnIIqbCgW0oGPXvmNfC,Hovvdy,59RNNqeEfkq3X5pfOQxZ3C,2017-11-17
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Get It Right,spotify:track:4SoXQCrPQplashFebNaUw3,4SoXQCrPQplashFebNaUw3,Diplo,5fMUXHkw8R8eOP2RNVYEZX,2017-11-15
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Who Are You,spotify:track:6XsWEpgLNFJtUhsIRpIcAL,6XsWEpgLNFJtUhsIRpIcAL,E Ruscha V,0NOdYxMmwVSeIshVxo6eVE,2017-11-15
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Sea Of Blood,spotify:track:3W9SH9ojmx9RQJD11yTvoN,3W9SH9ojmx9RQJD11yTvoN,Palehound,4AgusFXPk24LCGMMplX34M,2017-11-15
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Butterscotch Goddam (feat. Johnny Magee) (feat. Johnny Magee),spotify:track:1dODuO162TdqLsz5PycrPt,1dODuO162TdqLsz5PycrPt,Fischerspooner,5R7K1GezC0jy24v1R2n4x3,2017-11-15
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Rest,spotify:track:4rmBAmUWzcTgqnsB48Ch14,4rmBAmUWzcTgqnsB48Ch14,Hater,4Xi4aFTZvoMChGDmSVgxTz,2017-11-17
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,More Than a Woman,spotify:track:4Wfb8m3CTCITpKp5vKXCI7,4Wfb8m3CTCITpKp5vKXCI7,Kelly Lee Owens,5eitAUlYmlha3LLWg7aBn5,2017-11-08
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,More Than a Woman (KLO Remix),spotify:track:0j9vr5yVg3RWcu0V3zAU67,0j9vr5yVg3RWcu0V3zAU67,Kelly Lee Owens,5eitAUlYmlha3LLWg7aBn5,2017-11-08
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Rudolph the Rednose Reindeer,spotify:track:6tN6rdEfm6ZtuKsqpoh3on,6tN6rdEfm6ZtuKsqpoh3on,DMX,1HwM5zlC5qNWhJtM00yXzG,2017-11-29
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,1000,spotify:track:1baLpIuaLdNehFwV5N3WUm,1baLpIuaLdNehFwV5N3WUm,N.E.R.D,5wPoxI5si3eJsYYwyXV4Wi,2017-11-29
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,If You See My Beloved,spotify:track:38dFx3CoI6GytjoODDulS4,38dFx3CoI6GytjoODDulS4,Friendship,3IxsVnysqUrIyJ3eKdpugA,2017-11-03
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Dog Milk,spotify:track:50PJOxF9siCfHA0iajhFtA,50PJOxF9siCfHA0iajhFtA,Palm,7tguHMzv83NjmVpNjT4FpS,2017-11-29
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Velvet 4 Sale,spotify:track:07D2TRUWvUKucQbfcCzi99,07D2TRUWvUKucQbfcCzi99,U.S. Girls,3AHFDfqhSqPBecjQDIOIJA,2017-11-28
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Come Through and Chill (feat. J. Cole & Salaam Remi),spotify:track:2F1GDrbrhsU8oLwA4n7vxc,2F1GDrbrhsU8oLwA4n7vxc,Miguel,360IAlyVv4PCEVjgyMZrxK,2017-11-27
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Perfect Duet (Ed Sheeran & Beyoncé),spotify:track:1bhUWB0zJMIKr9yVPrkEuI,1bhUWB0zJMIKr9yVPrkEuI,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2017-11-30
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Vanilla,spotify:track:1LvO0OONhIRKE0a98u4Hg3,1LvO0OONhIRKE0a98u4Hg3,The Orwells,7ia4FaCVsbXvhVwagCJk7l,2017-12-01
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,What's so Entertaining,spotify:track:42JIzCIhgqJ0KbDZDnP2Yq,42JIzCIhgqJ0KbDZDnP2Yq,The Orwells,7ia4FaCVsbXvhVwagCJk7l,2017-12-01
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Black Still,spotify:track:2s7A6tYWAL3b84HHLspofY,2s7A6tYWAL3b84HHLspofY,Scarface,19KwjzvIL92r29IINtlPNP,2017-12-01
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,One of These Days,spotify:track:5cHA3bA5qUBDVYf5JKvfbV,5cHA3bA5qUBDVYf5JKvfbV,Bedouine,6IiZemRMna678qNhiRkYI5,2017-06-02
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Louise - Bonus Track,spotify:track:07KL3ECwJelJ8tj0rlo66d,07KL3ECwJelJ8tj0rlo66d,Bedouine,6IiZemRMna678qNhiRkYI5,2017-12-01
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Fireworks,spotify:track:7heTBpIS8feOTqAqx1J3Nt,7heTBpIS8feOTqAqx1J3Nt,First Aid Kit,21egYD1eInY6bGFcniCRT1,2017-12-01
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Pretty Prizes,spotify:track:1SGXKRPvdrxOYTpOE8Pa95,1SGXKRPvdrxOYTpOE8Pa95,Daniele Luppi,1TY8JzETLheB4vm5QblKsF,2017-11-27
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Mayday,spotify:track:3wQM3BxeUdu1YbbjCP8pI6,3wQM3BxeUdu1YbbjCP8pI6,The Go! Team,6veTV9sF06FBf2KN0xAdvo,2017-11-30
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,spotify:track:6GNifiuBPrKFpwNBYnooFm,6GNifiuBPrKFpwNBYnooFm,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2017-11-03
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Ultra Pink,spotify:track:3KVkWjqHrI5rZPiJyynsve,3KVkWjqHrI5rZPiJyynsve,NADINE,39Sc043Mg5uqta8dxvCrui,2017-11-09
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,I Was a Fool,spotify:track:64kbNTzlpc2Nx1wVkZdmG1,64kbNTzlpc2Nx1wVkZdmG1,Sunflower Bean,1xVcjJ5YsYOClO2Unt3Rm8,2017-11-03
2017 November,spotify:playlist:0k46iFn4ATeyIjOUFmZogV,0k46iFn4ATeyIjOUFmZogV,Build House,spotify:track:5NvcQ6qMPaLFhNqnGRN01I,5NvcQ6qMPaLFhNqnGRN01I,Sitcom,1AHWalyPZ4Zx1s7BampY8C,2017-11-01
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,drink i'm sippin on,spotify:track:5DmCLnojsZpi5SH2MMBDOW,5DmCLnojsZpi5SH2MMBDOW,Yaeji,2RqrWplViWHSGLzlhmDcbt,2017-10-02
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Carry On,spotify:track:2iNNtsOI92pPJhuBSryWtr,2iNNtsOI92pPJhuBSryWtr,Daphni,4nhvb6x9ZhPiYCzrHDNia9,2017-10-02
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Waitin,spotify:track:0GoD4L0BdNNA1XdZ25Xm7A,0GoD4L0BdNNA1XdZ25Xm7A,Kelela,1U0sIzpRtDkvu1hXXzxh60,2017-10-03
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Cosmonauts,spotify:track:43wJ2zd2agfx9XhrufnN2A,43wJ2zd2agfx9XhrufnN2A,Quicksand,1GDjwZ2zwNZizuNJPmH3mE,2017-10-03
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,I Miss That Feeling,spotify:track:42XZcWNSbZCPQarEodiHbi,42XZcWNSbZCPQarEodiHbi,Tennis,1ybAN3utgdoUL1MUCtH4QM,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,M.A.H.,spotify:track:2d4Ldnz6r1R7mC3eHf95G7,2d4Ldnz6r1R7mC3eHf95G7,U.S. Girls,3AHFDfqhSqPBecjQDIOIJA,2017-10-05
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Acolyte,spotify:track:4i3alfNjydFIRuflpeCoIr,4i3alfNjydFIRuflpeCoIr,"Slaughter Beach, Dog",3lWVgSwutPsiJ8Awm7OTKU,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Best I Can (feat. Sharon Van Etten),spotify:track:2ljlog0cXfnorySQUoDkt0,2ljlog0cXfnorySQUoDkt0,Michael Cera,4xXQxNcBCtsaz6Gw1IblE3,2017-09-25
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Ex (feat. YG),spotify:track:25wStx3LyTjYmHTd3RDu0t,25wStx3LyTjYmHTd3RDu0t,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Win,spotify:track:1JBrLoAYGbdDjNuRqdyjA8,1JBrLoAYGbdDjNuRqdyjA8,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,2017-10-05
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Pray,spotify:track:3BgvCj5oUc8jpL8YCB9y8S,3BgvCj5oUc8jpL8YCB9y8S,Sam Smith,2wY79sveU1sp5g7SokKOiI,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,2 Cool 2 Care,spotify:track:7678cIG4ozfGo5CnVG3YwH,7678cIG4ozfGo5CnVG3YwH,Anna Burch,26OB2jqYqL7pNslVtu4VGt,2017-10-12
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Wallowa Lake Monster,spotify:track:4WW04QopHbieoXw3y0JV0a,4WW04QopHbieoXw3y0JV0a,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,2017-10-12
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Turn Out the Lights,spotify:track:3JFeaupbz1zMukrzCTURyB,3JFeaupbz1zMukrzCTURyB,Julien Baker,12zbUHbPHL5DGuJtiUfsip,2017-10-11
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Blushing,spotify:track:56SJ40i08d8qfe4fZBIaUJ,56SJ40i08d8qfe4fZBIaUJ,Hater,4Xi4aFTZvoMChGDmSVgxTz,2017-10-13
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Togetherness (feat. Caroline Polachek),spotify:track:67YpvVizr9mJoqjZw6ZHpc,67YpvVizr9mJoqjZw6ZHpc,Fischerspooner,5R7K1GezC0jy24v1R2n4x3,2017-10-13
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Better,spotify:track:7iCbeEbIEFbCP559GvoyYL,7iCbeEbIEFbCP559GvoyYL,Mallrat,4OSArit7O2Jaj4mgf3YN7A,2017-10-13
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Heartstruck - Wild Hunger,spotify:track:6UkNHdR1XxE2zasrz4QuBA,6UkNHdR1XxE2zasrz4QuBA,Hamilton Leithauser,3ZXXJ9nO1Dn9B0AJ25eAQY,2017-10-12
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Semicircle Song,spotify:track:6q9zYvCZHMLon90rRTTGoS,6q9zYvCZHMLon90rRTTGoS,The Go! Team,6veTV9sF06FBf2KN0xAdvo,2017-10-11
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Little Dark Age,spotify:track:7pWUwNDBL7J0eMAUi2gPb3,7pWUwNDBL7J0eMAUi2gPb3,MGMT,0SwO7SWeDHJijQ3XNS7xEE,2017-10-17
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Give It To Me,spotify:track:5oEcS6nLvPgIqUHl79L9w3,5oEcS6nLvPgIqUHl79L9w3,Miya Folick,1jFVu6Z7wmwywivOeBTSIV,2017-10-18
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,To The Moon And Back - Edit,spotify:track:77z77PUHMoMQdUB6HDfJtx,77z77PUHMoMQdUB6HDfJtx,Fever Ray,5hE6NCoobhyEu6TRSbjOJY,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,To The Moon And Back - Air Horn Edit,spotify:track:5Cv3RArZfybXD86DWAC5a4,5Cv3RArZfybXD86DWAC5a4,Fever Ray,5hE6NCoobhyEu6TRSbjOJY,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Millionaire,spotify:track:78kGuAEnJir0iVVIZKEuun,78kGuAEnJir0iVVIZKEuun,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Staring Window,spotify:track:52HsFuPzZUewy1fRmdFsVY,52HsFuPzZUewy1fRmdFsVY,Jonti,5BqS3Mo4CEcpM6Yp0x9ogT,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Gorgeous,spotify:track:0CLnkxpa3M4eA3HeGaERat,0CLnkxpa3M4eA3HeGaERat,Taylor Swift,06HL4z0CvFAxyc27GXpf02,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Passion and Love,spotify:track:3T9l5y96K4G0pq0urPmVpG,3T9l5y96K4G0pq0urPmVpG,Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Hot Topic,spotify:track:4EMi3kLsuFLULXoonGkM2Y,4EMi3kLsuFLULXoonGkM2Y,FITS,3x0Uj5d7ELRafXmAoYvaXZ,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Dawsin's Breek (feat. A$AP Rocky) [Remix],spotify:track:4dF64aLXD44dyt1DJfc29x,4dF64aLXD44dyt1DJfc29x,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Family (feat. Jonas Smith),spotify:track:4l88ZWdYq8Uyl3ENgzkYsX,4l88ZWdYq8Uyl3ENgzkYsX,Tomas Barfod,5hpBysnp54w1yxvpw2WhAF,2017-10-18
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Sam,spotify:track:5DBKbK85SZqJ5MV6P8I10i,5DBKbK85SZqJ5MV6P8I10i,Jessie Ware,5Mq7iqCWBzofK39FBqblNc,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Ojai,spotify:track:2IGNEk1sxJGctUWL6OTjud,2IGNEk1sxJGctUWL6OTjud,Young & Sick,3pQXFWbvLit77NpvNmOo3k,2017-10-25
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Find Me,spotify:track:5VttkLTHSvbKYbjsJ3wMIW,5VttkLTHSvbKYbjsJ3wMIW,Porches,2JzhQYGos3RqV7MT5fWeek,2017-10-24
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Country,spotify:track:2reMpZOHjP6bf9320rp6FA,2reMpZOHjP6bf9320rp6FA,Porches,2JzhQYGos3RqV7MT5fWeek,2017-10-11
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,288,spotify:track:5WLSjXHrkFNBCjioeiKE1g,5WLSjXHrkFNBCjioeiKE1g,Anna St. Louis,7h5ZCPVyKFtXc8NxOVmgMD,2017-10-23
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Baltimore (Sky At Night),spotify:track:3IwhTYnox3t54lAgYKC9MJ,3IwhTYnox3t54lAgYKC9MJ,Kevin Morby,6fxk3UXHTFYET8qCT9WlBF,2017-10-25
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Baltimore (County Line),spotify:track:5EjBqevtystTt1VvCZ2E7L,5EjBqevtystTt1VvCZ2E7L,Kevin Morby,6fxk3UXHTFYET8qCT9WlBF,2017-10-25
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Daisy Chain Single,spotify:track:37dyl2D0ICMhjuQK45hXbr,37dyl2D0ICMhjuQK45hXbr,Blush,7jsvf3YuWdCJHVL4A5RQbb,2017-10-27
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Skip to the Good Part,spotify:track:5qwa1B6TAg6nsmCnFNgMJw,5qwa1B6TAg6nsmCnFNgMJw,Friendship,3IxsVnysqUrIyJ3eKdpugA,2017-10-25
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Look at Your Hands,spotify:track:0SzwCNDE23VnBzwBTS78UM,0SzwCNDE23VnBzwBTS78UM,Tune-Yards,0asVlqTLu3TimnYVyY5Jxi,2017-10-24
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Lemonade,spotify:track:2APAxCqnSANvDKz8gbRSgd,2APAxCqnSANvDKz8gbRSgd,The Seams,2IMe1Pzys97EFoQTXGlNTM,2017-10-27
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,MotorSport,spotify:track:1YZfcVLbbJwfizR5cDOp3q,1YZfcVLbbJwfizR5cDOp3q,Migos,6oMuImdp5ZcFhWP0ESe6mG,2017-10-27
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Taste,spotify:track:6D6vRPkApE6s0knasXvCqr,6D6vRPkApE6s0knasXvCqr,Rhye,2AcUPzkVWo81vumdzeLLRN,2017-10-27
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Squeeze,spotify:track:7faL4ndjhVRRX2avbPxLzg,7faL4ndjhVRRX2avbPxLzg,Aminé,3Gm5F95VdRxW3mqCn8RPBJ,2017-10-27
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Touchdown,spotify:track:1Ud0qT9A9qR1eM39zLmGaH,1Ud0qT9A9qR1eM39zLmGaH,John Maus,4R073T3AVJKqAsbzLmLW9u,2017-10-23
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,How Long,spotify:track:32DGGj6KlNuBr6WaqRxpxi,32DGGj6KlNuBr6WaqRxpxi,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,2017-10-05
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Postcard,spotify:track:4rqTyffvee97Jfa7HEm037,4rqTyffvee97Jfa7HEm037,First Aid Kit,21egYD1eInY6bGFcniCRT1,2017-10-27
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Havana,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,2017-08-03
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Sky’s Grey,spotify:track:13OftSRPrXmdaxlFNsqDjp,13OftSRPrXmdaxlFNsqDjp,Destroyer,22ojy4H4ZVpowC4lRRC8In,2017-10-20
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Day One,spotify:track:7D1E3WEdHRgV7aDU8ZlQip,7D1E3WEdHRgV7aDU8ZlQip,Triathalon,2SaIA1enj83vEmJikZdjQ3,2017-10-31
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Offering,spotify:track:0fOjsqXHu3AuBi2eP9Jf4L,0fOjsqXHu3AuBi2eP9Jf4L,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,I Took Your Picture,spotify:track:4RQ3deUXHfHrl2IfQy77GG,4RQ3deUXHfHrl2IfQy77GG,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,With My Eyes Closed,spotify:track:3m9CuaNWaITJJSarDMJaHm,3m9CuaNWaITJJSarDMJaHm,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Recovery,spotify:track:3atWmMgjl3xcB17ONk9LLM,3atWmMgjl3xcB17ONk9LLM,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Right Words,spotify:track:5xWuituBHvRAgDhfIZJq3H,5xWuituBHvRAgDhfIZJq3H,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Good Religion,spotify:track:7uIxOG2fNL5gXizfrOaMn3,7uIxOG2fNL5gXizfrOaMn3,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Natural State,spotify:track:06eKlwsm4sNF6ruFXtqRFU,06eKlwsm4sNF6ruFXtqRFU,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Nothing Is Written,spotify:track:5b2gCO9D8cAy8Vv0OdjwJQ,5b2gCO9D8cAy8Vv0OdjwJQ,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Talk in Circles,spotify:track:4doa9lPEoV2vBOYtCol2lt,4doa9lPEoV2vBOYtCol2lt,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Clear from Far Away,spotify:track:46OoSPRcpZBPqlxlTaSTP4,46OoSPRcpZBPqlxlTaSTP4,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Gilded Lily,spotify:track:3nHuKUhNpUXhjRqOx1SXgc,3nHuKUhNpUXhjRqOx1SXgc,Cults,3Oim8XBPbznAa8Jj8QzNc8,2017-10-06
2017 October,spotify:playlist:55F7kE2rJ65aw6bPuI4DgW,55F7kE2rJ65aw6bPuI4DgW,Quest,spotify:track:7CYe46u2epOitSIGxoPwAL,7CYe46u2epOitSIGxoPwAL,Hey Elbow,75P1YhfXqy9x3OUjJZjZIk,2017-10-27
